"SMILES_canonical","target_feature"
"OC1(c2ccc(Cl)cc2)CCCN(Cc2c[nH]c3ccccc23)C1","1"
"CC(C)(C)c1ccc(C(=O)NNc2cc(Cl)cc(Cl)c2)cc1","0"
"COc1ccccc1N1CCN(CCCCOc2ccc(-c3cn4cccc(C)c4n3)cc2)CC1","1"
"COc1ccc(CC(=O)OCC(=O)NC2CC2)cc1","0"
"COc1ccc(C=CC(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)cc1OC","0"
"CCC(C(=O)NC1CCCC1)N(Cc1ccccc1Cl)C(=O)c1snc(C(N)=O)c1N","0"
"CCc1cccc(CC)c1C(OC(C)=O)c1cccnc1","0"
"CSc1ccccc1OCc1cc(C(=O)N(C)C(C)c2nc(C)cs2)no1","0"
"NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O","0"
"CCC(=O)N1c2ccccc2N=C2CC(C)(C)CC(=O)C2C1c1cccnc1","0"
"CCOC(=O)N1CCN(Cc2c(F)cccc2Cl)CC1","0"
"O=C(CNC(=O)c1ccc(Br)cc1)NC1CC1","0"
"Cc1ccc(OCC(=O)NCc2cccnc2)cc1","0"
"Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(N)=O)ccc12","0"
"O=C1c2nc3ccc(F)cc3nc2C1O","0"
"COc1cccc(-c2cc(C(F)(F)F)nc(-n3ccc([N+](=O)[O-])n3)n2)c1","0"
"COC(=O)C(C(=O)OC)c1ncccc1[N+](=O)[O-]","0"
"COc1ccc(OC(C)C(=O)NC2CCCCCC2)cc1","0"
"COc1ccccc1N1CCN(CCCCN2C(=O)C=C(c3ccccc3)C2=O)CC1","1"
"CC(C)c1ccc(C2NCc3ccccc3-n3cccc32)cc1","0"
"COc1ccc(S(=O)(=O)N(C)CC(=O)NC2CCCC2)cc1Cl","0"
"CCC(C)C(NC(=O)N1CCCC1)C(=O)OC","0"
"COc1ccccc1CC(=O)N1CCCC1","0"
"CC1Sc2ccc(S(=O)(=O)CCC(=O)Nc3ccccc3Cl)cc2NC1=O","0"
"Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6nc(C)oc6c(Br)c5CC4)n3C)cccc2n1","1"
"O=C(CSc1nc2ccc(NC(=O)c3ccccc3C(=O)O)cc2s1)Nc1c(Cl)cccc1Cl","0"
"N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3ccnc4ccccc34)CC1)C2","1"
"N#CC(=Cc1ccc(F)cc1)c1nnc(NC(=O)c2ccccc2)s1","0"
"COc1ccc(N2CCN(Cc3c(C)[nH]c4nc(N(C)C)ncc34)CC2)cc1","1"
"Cc1nc(C)c(-c2nnc(SCCCN3CC4CC4(c4ccc(C(F)(F)F)cc4)C3)n2C)s1","1"
"O=S(=O)(Nc1ccc2c(c1)CCN(Cc1ccn[nH]1)CC2)c1ccc(-c2ccccc2)cc1","1"
"O=C1c2ccccc2CCCN1CCCN1CCN(c2ncccn2)CC1","1"
"CCOC(=O)c1ccc(NC(=S)N2CCN(CCN=CC3C(=O)CC(C)(C)CC3=O)CC2)cc1","0"
"CC1CN(C(=O)COC(=O)c2ccc3ncsc3c2)CC(C)O1","0"
"C=CCN=C1SC(C)C(=O)N1S(=O)(=O)c1ccccc1","0"
"CCc1ccc(-n2cc(C(O)OCC(=O)Nc3ccccc3C)cc2O)cc1","0"
"C=CCn1c(Br)nc2c1c(=O)[nH]c(=O)n2C","0"
"CCOC(=O)c1cn(Cc2ccccc2)nn1","0"
"COc1ccc(N2CCN(S(=O)(=O)c3ccc4oc(=O)c5ncn(C)c5c4c3)CC2)cc1","0"
"CCOC(=O)C=C1N(C)c2ccccc2C1(C)C","0"
"CCCN1CCOC(c2cccc(O)c2)C1","1"
"CC(=O)c1ccc(NC(=O)C(C)NCc2ccc(Cl)cc2)cc1","0"
"Cc1cc2nc(C)c(CN3CCN(c4ccccc4)CC3)n2c(C)n1","1"
"Fc1ccc(C(CCNCc2ccccn2)c2ccc(Cl)cc2)cc1","0"
"CCc1noc(C)c1C(=O)OC(C)C(=O)Nc1cc([N+](=O)[O-])ccc1OC","0"
"O=C(O)CN1CCN(Cc2ccccc2Cl)C1=O","0"
"Fc1ccc2c(c1)CC(CCN1CCN(c3ccc(Cl)cc3)CC1)C2","1"
"CC(C)CC1CN=C(Nc2ccccc2)N1CCCC1CCCC1","0"
"CCCN1CCCC(c2cccc(C(C)=O)c2)C1","1"
"CCOC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N2c3ccccc3CC2C)c1C","0"
"Cc1ccc(C(=O)NC2CCC(CCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)s1","1"
"O=C(Cn1c(SCC(=O)N2CCc3ccccc32)nc2ccccc21)NC1CCCC1","0"
"Cc1cc(C)c(C(N)=O)c(NCCc2ccccc2)n1","0"
"O=S(=O)(N=C(c1ccccc1)N1CCOCC1)c1ccc(F)cc1F","0"
"Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N","0"
"COc1ccc2[nH]cc(CN3CCC(O)(c4ccc(SC)cc4)CC3)c2c1","1"
"O=C(Nc1ccnn1C1CCN(Cc2ccccc2F)CC1)C1CCCC1","0"
"CN(C)CCCNCC(=O)Nc1ccccc1N1CCOCC1","0"
"CC(=O)c1ccc(NC(=S)N2c3ccccc3CC2C)cc1","0"
"O=C(Nc1ccc(OCC(=O)N2CCOCC2)cc1)Nc1cccc(Cl)c1","0"
"COc1cc(OC)cc(C(=O)Nc2nc3ccccc3[nH]2)c1","0"
"CCc1ccc(CNC(=O)c2cc3c(=O)oc4ccc(C)cc4c3s2)cc1","0"
"C=C(C)c1cccc(C(C)(C)NC(=O)N2CCCC(C(N)=O)C2)c1","0"
"CC(=O)N1CCN(Cc2nc(C(c3ccccc3)c3ccccc3)no2)CC1","0"
"CCOC(=O)c1cn(Cc2ccc(Cl)cc2Cl)c2cc(C)nn2c1=O","0"
"Cc1ccc(C)c(S(=O)(=O)NCCCn2ccnc2)c1","0"
"C=CCc1cccc(CNc2nc3ccccc3n2CC)c1O","0"
"COc1cc(C(=O)OCC(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)cc(OC)c1OC","0"
"O=C(Nc1cccc(-c2nc3ccccc3o2)c1)c1ccc(N2C(=O)C3C4C=CC(C4)C3C2=O)cc1","0"
"O=C(Cc1ccccc1)N1CCC(c2nc3ccccc3[nH]2)CC1","0"
"O=C(NNC(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc(Br)cc1","0"
"Cc1ccc(NC(=O)C(C#N)=Cc2ccc(Sc3nc(C)cc(C)n3)o2)cc1","0"
"COC(=O)C1CCN(C(=O)C23CCC(C)(C(=O)O2)C3(C)C)CC1","0"
"O=C(CSc1nc2ccccc2o1)NCc1nnc(O)c2ccccc12","0"
"Fc1ccccc1N1CCN(Cc2cccs2)CC1","1"
"Cc1cc(Br)ccc1NC(=O)CN(C)C(=O)CN1C(=O)NC2(CCCC2)C1=O","0"
"CCc1nnc(NC(=O)C(=O)NCCOC(=O)c2ccccc2Cl)s1","0"
"COc1ccc(Cl)cc1NC(N)=Nc1nc(=O)cc(C)[nH]1","0"
"COCCNC(=O)c1cc(-c2ccccc2)nn1CC1CC(c2cccc([N+](=O)[O-])c2)=NO1","0"
"COCCNC(=O)c1cnc2sc(N3CCCCC3)nn2c1=O","0"
"CN1CCN(c2cccc(N(Cc3ccccc3)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1","1"
"Oc1cc(C(O)NCc2ccccc2)nc(N2CCCCC2)n1","0"
"CN1CCN(NC(=O)C23CC4CC(CC(C4)C2)C3)CC1","0"
"CN(C)C(CNC(=O)c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1)c1ccco1","0"
"Cc1c(-c2ccccc2)n(C)c(=O)n1C1CCN(Cc2ccccc2)CC1","1"
"CC(C)C(C(=O)NCC1CCCO1)N(CC1CCCO1)C(=O)CNS(=O)(=O)c1ccccc1","0"
"COc1ccc(Nc2nc(NCc3ccco3)nc(N3CCOCC3)n2)cc1","0"
"O=C(O)c1ccc(C2CCCCC2)cn1","0"
"CC1Cc2ccccc2N1C(=O)CSc1ccccc1","0"
"CCCCNC(=O)C(CC)Sc1nc2ccccc2c(=O)n1Cc1ccco1","0"
"Cc1cc(S(=O)(=O)n2cnc3cc([N+](=O)[O-])ccc32)ccc1Cl","0"
"Cc1cccc(-c2nc3ccccc3n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c23)c1","0"
"Cc1cc(C)c2nc(NCc3ccccc3O)sc2c1","0"
"COc1ccc(Cl)cc1NC(=S)N1CCC(c2ccc(C)cc2)C1","0"
"O=C(COC(=O)c1cc(O)nc(O)n1)Nc1cccc(S(=O)(=O)N2CCCCC2)c1","0"
"COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1","1"
"COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccccc1C","0"
"COc1cccc(NC(=O)NC2(C(F)(F)F)Oc3ccccc3O2)c1","0"
"O=C(Nc1ccc2oc(-c3ccccc3F)nc2c1)c1ccco1","0"
"O=C(COC(=O)C=Cc1ccc(C(F)(F)F)cc1)NCC1CCCCC1","0"
"CCOc1ccc(C(=O)Nc2cc(S(=O)(=O)Nc3ccccc3Cl)ccc2N2CCOCC2)cc1","0"
"CC(CO)NC(=O)C1Cc2c(cc3c[nH]c4c3c2C=CC4)N(C)C1","1"
"COc1ccc(NC(=O)c2cccn(CC=C(C)C)c2=O)cc1","0"
"CCOc1ccc(NC(=S)N(CCc2c(C)[nH]c3ccccc23)Cc2ccco2)cc1","0"
"CCOC(=O)C1C(CN2CCN(C)CC2)=NC(=O)NC1c1ccc(F)cc1","0"
"COc1ccc(C(=O)Nc2nnc(C)s2)cc1","0"
"C=C(c1ccc(OCCO)cc1)c1ccc(OCCO)cc1","0"
"Cc1ccc(Cn2c(=O)n(-c3ccc(C)cc3)c(=O)c3c2c2cc(C)ccc2n3C)cc1","0"
"CCC(C)(C)NC(=O)CN(C(=O)c1csnn1)c1cccc2c1CCCC2","0"
"CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1","1"
"CCOC(=O)N1CCN(S(=O)(=O)c2ccc(C)c(C)c2)CC1","0"
"CCOc1ccc(N(CC(=O)NCCc2ccc(C)cc2)S(=O)(=O)c2c(C)noc2C)cc1","0"
"CCN(CC)CCCNC(=O)Cn1nc([N+](=O)[O-])c(Cl)c1C","0"
"CCOc1ncccc1C(=O)OCC(=O)NC(=O)NC(C)C","0"
"COc1ccc2[nH]cc(C(=O)NCC=CCN3CCN(c4ccccc4OC)CC3)c2c1","1"
"COc1ccc(NS(=O)(=O)c2ccc(O)c(C(=O)OCC(=O)N3CC(C)OC(C)C3)c2)cc1","0"
"COc1cccc(OC)c1C(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccs1)CCC2","0"
"CC(C)OC(=O)c1ccc(Cn2nnc3ccccc3c2=O)cc1","0"
"COc1cccc(NC(=O)CCC2CCN(C(=O)c3cccc(NC(C)=O)c3)CC2)c1","0"
"CCOc1ccc(-c2cc3c(=O)n(CC(=O)NCc4ccccc4)ccn3n2)cc1","0"
"CC[n+]1ccc(C=C2Sc3ccccc3N2CCCS(=O)(=O)O)c2ccccc21","0"
"CC(=O)Nc1ccc(NC(=O)CN(C)S(=O)(=O)c2ccc3c(c2)CCCC(=O)N3)cc1","0"
"Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(C)(F)F)oc6cc5CC4)n3C)cccc2n1","1"
"CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)CC2C)cc1Cl","1"
"CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1","0"
"COc1ccc2nc3cccc(OC)c3nc2c1","0"
"COCCNC(=S)NN=C(C)c1ccccc1F","0"
"c1ccc(Cc2ccccc2OCCN2CCCCC2)cc1","1"
"CCCN(CCC)C1CCn2cc(C)cc2C1","1"
"CCN(CC)C(=O)C1Cc2c(cc3c4c(cccc24)NC3)N(C)C1","1"
"COc1ccc(Nc2cc(Nc3ccc(OC)cc3)ncn2)cc1","0"
"Clc1cccc(-n2cc(-c3ccccc3)c3c(N4CCCCC4)ncnc32)c1","0"
"COC(=O)c1cc2c(ccn2-c2ccc(F)cc2)n1Cc1ccc(OC)cc1","0"
"COc1cc2c(cc1OC)C(=O)N1c3ncccc3C(=O)N=C(Cc3ccccc3)C1N2","0"
"O=C(Nc1cccc(Cl)c1Cl)c1cc2nc(-c3ccc4c(c3)OCO4)cc(C(F)(F)F)n2n1","0"
"CC(C)(C)CNC(=O)NCCCCN1CCN(c2cc(C(F)(F)F)nc(C(C)(C)C)n2)CC1","1"
"Clc1ccc(N2CCN(CCCCc3nc4ccccc4o3)CC2)cc1","1"
"CCCc1nnc(NC(=O)Cn2c(O)c3c(c2O)C2C=CC3C2)s1","0"
"CCCCNC(O)c1cc(-c2cccc([N+](=O)[O-])c2)no1","0"
"COc1ccc(NC(=O)c2cc(-c3ccccc3)on2)cc1OC","0"
"CCCN(CCN1CCN(c2ccc(-c3cccc(O)c3)cc2)CC1)C1CCc2nc(N)sc2C1","1"
"CN(C)C1Cc2cccc3nc(O)n(c23)C1","1"
"COCCn1c(SCC(=O)Nc2ncc(Cl)c(C)c2Cl)nc2ccccc21","0"
"CC(C)(C)N(Cc1ccccc1)C(=O)COC(=O)c1ccc(N2CCCC2=O)cc1","0"
"CCN1CCN(c2ccc(S(=O)(=O)N3CCCCC3)cc2N)CC1","0"
"COc1ccc(Nc2nnc(-c3cc4cc(Cl)ccc4oc3=O)s2)cc1","0"
"CCOC(=O)c1c(S(=O)(=O)N2CCCC(C(=O)Nc3cccc(CC)c3)C2)c(C)n(CC)c1C","0"
"CP(=O)(OC12CC3CC(CC(C3)C1)C2)OC12CC3CC(CC(C3)C1)C2","0"
"CCOc1cc(C(N)=O)cc(Br)c1OCC","0"
"COc1ccc2c(=O)c(-c3nc(C)cs3)coc2c1","0"
"O=C(COc1ccc2ccccc2c1)NNC(=O)Cc1ccccc1","0"
"Oc1ccc(Cc2nc(S)n(C3CCCCC3)c2O)cc1","0"
"O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)C1CCCCCC1","1"
"Cc1c(CCOC(=O)CC23CC4CC(CC(C)(C4)C2)C3)sc[n+]1CC(=O)c1ccccc1","0"
"N#Cc1ccc2[nH]cc(CN3CCN(c4ccccc4Cl)CC3)c2c1","1"
"COc1ccc(CNC(=O)c2[nH]c(C(F)(F)F)nc2-c2ccccc2)cc1","0"
"Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(C2CCOCC2)n1C)CC3","1"
"COc1ccccc1CN(C)C(=O)CSc1nnc(C2CC2)n1C1CC1","0"
"Cc1occc1-c1nnc(SCC(=O)NCc2ccc3c(c2)OCO3)n1CC(C)C","0"
"NC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1","1"
"CS(=O)(=O)N1CCN(c2ccc([N+](=O)[O-])c(NCc3ccccc3)c2)CC1","0"
"CC1CC(=O)c2c(N3CCN(C)CC3)cccc2N1S(=O)(=O)c1ccc2ccccc2c1","1"
"O=C(Nc1ccc(Cc2ccc(NC(=O)C3CC3)cc2)cc1)C1CC1","0"
"Cc1ccc(Cl)cc1N1CCN(C(=O)c2cnn(C(C)(C)C)c2C2CCN(C(=O)OC(C)(C)C)CC2)CC1","0"
"N#Cc1cccc(N2CCN(CCCCN3CCn4c(cc5ccccc54)C3=O)CC2)c1","1"
"COc1cc(-c2cc(NC(C)=O)c3ncc(-c4cc(OC)c(OC)c(OC)c4)n3c2)cc(OC)c1OC","0"
"O=C(c1ccc(Cl)cc1)C(Cn1cncn1)C(Sc1ccccc1)c1ccccc1","0"
"COc1ccc(NC(=O)C2CCCN(C(=O)Nc3ccc(F)cc3)C2)cc1OC","0"
"COc1ccc(C2C(=O)N(C3CCCCCC3)CC(=O)N2CCc2ccc(OC)c(OC)c2)cc1","0"
"O=C(O)COc1ccc(Oc2ccccc2)cc1","0"
"CCOC(=O)NC1(C(F)(F)F)NC(=O)N(c2ccc(F)cc2)C1=O","0"
"COc1ccccc1N1CCN(CC=CCNC(=O)c2cc(Br)cc(OC)c2OCCF)CC1","1"
"O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCCCCC3)cc21)NCCc1ccccc1","0"
"CCCc1cc(O)n2c(nc3ccccc32)c1C#N","0"
"C#CC(C#C)=C1CCC(N(CCC)CCC)CC1","1"
"O=C(c1ccccc1)C(O)NN=Cc1cccnc1","0"
"COc1cc2c(cc1OC)C1=NOC(CN3CCN(CC(C)=Cc4ccccc4)CC3)C1CO2","1"
"O=C(c1cc(Cl)nc2ccccc12)N1CCN(Cc2ccc3c(c2)OCO3)CC1","0"
"CC(=O)NCC1(c2ccccc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1","1"
"Oc1cccc(OCCNCc2ccccc2)c1","1"
"CCn1ccnc1CN1CCCC(C(=O)c2ccc3c4c(cccc24)CC3)C1","0"
"Oc1cc2ccccc2n1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1","1"
"CCOC(=O)c1cc(C(C)(C)C)oc1CN","0"
"O=C(NCC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1)c1ccccc1Br","0"
"O=C(N=C1C=S(O)(O)=CC1)c1ccccc1","0"
"O=C(NCCc1ccccn1)c1cc(-c2ccc(Cl)c(Cl)c2Cl)nc2ccccc12","0"
"CCc1nc(SCC(=O)NCC2CCCO2)c2oc3ccccc3c2n1","0"
"CC1CCN(S(=O)(=O)c2ccc3c(c2)CCN3C(=O)Nc2ccc(Br)cc2)CC1","0"
"CCc1cc2c(=O)c(-c3ccc4c(c3)OCO4)coc2c(CN(C)C)c1O","0"
"O=C(CCNS(=O)(=O)c1ccc(Br)cc1)NCc1cccs1","0"
"NCC12CC3CC(C1)CC(CN)(C3)C2","0"
"CC(NC(=S)Nc1ccc(Cl)cc1)C(c1ccccc1)N1CCOCC1","0"
"O=C(NCc1ccncc1)C(=O)NN=Cc1ccccc1OCc1ccccc1","0"
"COc1ccc(NC(=O)COC(=O)Cc2c[nH]c3ccccc23)cc1Cl","0"
"CC(C)CCNC(=O)c1sc2ccc(S(=O)(=O)N3CCCCC3)cc2c1N","0"
"CN(C(=O)COc1ccc(Cl)cc1Br)C1CCCCC1","0"
"CC(C)(C)NC(=O)Cn1nnc(-c2ccccc2NC(=O)c2ccco2)n1","0"
"Oc1ccc(-c2ccccc2)nn1","0"
"Oc1cc2c(N3CCN(Cc4ccccc4)CC3)c(Cl)ccc2[nH]1","1"
"CCCN1CCCC(c2cccc(SC)c2)C1","1"
"CCOc1c2ccc(C(=O)NC3CCCc4ccccc43)cc2nn1CC","0"
"COc1cccc(NC(=O)CN(C)C(=O)c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)c1","0"
"COc1ccc(Br)cc1-c1nc(CNC2CCN(Cc3ccccc3)CC2)cs1","1"
"Cc1ccc(-c2csc(C(C#N)C=Nc3ccc4c(c3)OCCO4)n2)cc1","0"
"CCOc1ccc(NC(=O)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1","0"
"CCCN1CCC(=O)N(C(CSc2ccccc2)CC(C)C)CC1","0"
"OCC1(CO)COC(C(Cl)(Cl)Cl)OC1","0"
"CC1(C(=O)CC(=O)c2ccc(Cl)cc2)CCN(Cc2ccccc2)CC1","1"
"COc1ncccc1C(=O)N1CCC(n2nccc2NC(=O)CC(C)C)CC1","0"
"O=C(CSc1nc2ccccc2c(=O)n1Cc1ccco1)N1CCCC1","0"
"C#Cc1ccc2c(c1)CCN(CCCCN1CCN(c3ccccc3OC)CC1)C2=O","1"
"CC1=NC(=O)N(c2ccc(Cl)cc2)C(=O)C1","0"
"Cc1ccc(C)c(NS(=O)(=O)c2cc(C(N)=O)ccc2C)c1","0"
"Cc1cccc(N2C(=O)C3CCCN3C2=S)c1","0"
"Clc1ccc2nc(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)cn2n1","1"
"CN1CCN(c2ccccc2NC(=O)c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)CC1","0"
"Cc1cccc(-n2ncc3c(N4CCC5(CC4)OCCO5)ncnc32)c1","0"
"Oc1cc(C(O)Nc2ccccc2N2CCCC2)cn1Cc1ccccc1","0"
"O=C(O)CCc1ccc(-c2cccs2)n1-c1ccc(C(=O)O)cc1","0"
"CSCCC(C(=O)Nc1ccc2c(c1)OCCO2)n1cc2ccccc2c1O","0"
"CCCN1CCOC2c3cc(C(=O)NC)ccc3CCC21","1"
"Cc1nnc(NC(=O)c2ccccc2Br)s1","0"
"COc1cc(NC(=O)CSc2nc(-c3cccs3)cc(C(F)(F)F)n2)cc(OC)c1OC","0"
"Fc1cccc(Nc2nc(Cc3ccccc3)nc3c2CCNCC3)c1","1"
"Cc1nc(-c2cc(C#N)c(Sc3ccc(Cl)cc3Cl)nc2C)cs1","0"
"CC(CC(=O)Nc1cccc(C(F)(F)F)c1)=NNC(=O)Cc1ccccc1","0"
"COc1cc2c(cc1OC)CN(c1nc(CN3CCOCC3)nc3sc4c(c13)CCCC4)CC2","0"
"Cc1cccc(NS(=O)(=O)c2c(C(=O)N3CCOCC3)c(C)n(C)c2C)c1C","0"
"CCOc1ccc(NC(=S)Nc2ccc(OCc3ccccc3)cc2)cc1","0"
"CC1Cc2ccccc2N1C(=O)CN1CCC(n2nnc3cc(C(F)(F)F)ccc32)CC1","0"
"N#CCCn1ccc(NC(=O)c2ccc(Cl)cc2)n1","0"
"Clc1ccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)cc1","1"
"CCN(CC(=O)NC(=O)NCc1ccco1)Cc1nc(O)c2ccccc2n1","0"
"O=C(CC1SC(=O)N(Cc2ccc(Cl)cc2)C1=O)Nc1nccs1","0"
"CCOC1=CC(C=NNc2cc(C)nc(-n3nc(C)cc3C)n2)C=CC1=O","0"
"NC(=O)NCCN1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1","0"
"CC(=O)N1c2ccc(S(=O)(=O)N(C)CC(=O)Nc3cccc(C)c3)cc2CC1C","0"
"CCCCN1C(=N)C(N(CC(C)C)C(=O)c2ccc(N3C(=O)c4ccccc4C3=O)cc2)C(=O)NC1=O","0"
"Oc1cc(C(O)NCc2ccc(F)cc2)cn1CCc1ccccc1","0"
"CCn1c(CNS(=O)(=O)c2ccc(Br)cc2)nnc1SC","0"
"O=Cc1ccc(N2CCCC2)c(F)c1","0"
"Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1","1"
"CCCC(=O)Nc1sc(C)c(C)c1C#N","0"
"CCCN(CCC)C1CCc2cccc(O)c2C1","1"
"CCc1cccc2c(N=O)c(O)[nH]c12","0"
"COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3","0"
"Cc1csc(SCc2nc(O)c3c4c(sc3n2)CCC4)n1","0"
"CCc1nnc2c(NCCc3ccc(OC)c(OC)c3)nc3ccccc3n12","0"
"COC(=O)c1ccc(NC(=O)C(C)NC(N)=O)cc1","0"
"CCOc1ccc(CCNC(=O)COC(=O)c2ccc(OC)c(OC)c2OC)cc1OCC","0"
"O=C(Nc1ccon1)c1cc2c(s1)CCCCCC2","0"
"COc1c(C(=O)NCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc(Br)c2ccccc12","1"
"CCN(CC)c1ccc(C=NNc2nc(C)cc(C)n2)c(O)c1","0"
"Cc1ccc(-c2nnn(CC(=O)N3CCN(c4ccccc4)CC3)n2)o1","0"
"COCCCNC(=O)c1cc(Cc2ccccc2)sc1N","0"
"CN=C(NC1CCCCC1)c1ccc([N+](=O)[O-])cc1","0"
"CCOC(=O)c1cccc(NS(=O)(=O)c2cc3[nH]c(=O)c(=O)[nH]c3cc2C)c1","0"
"CN(CCCC12CCC(c3ccccc31)c1ccccc12)Cc1ccc(OCCCN2CCCCC2)cc1","1"
"Cc1cccc(NC(=O)N2CCC(CN3CCc4ccccc4C3)CC2)c1C","0"
"COc1ccccc1C(=O)N1C(CC(=O)Nc2ccc(C)c(C)c2)C(=O)NC2CCCCC21","0"
"N#CC1(NC(=O)CN2C(=O)NC3(CCc4ccccc43)C2=O)CCCCC1","0"
"COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCF","1"
"CCOC(=O)C12CCCC=C1N(Cc1ccco1)C(=O)C(CC(=O)NCCCOC)C2","0"
"CC(=O)c1ccc(NCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)cc1","0"
"Cc1c(C(=O)NC(C)c2ccccn2)oc2c(Cl)cccc12","0"
"CCCN1CC(c2ccc(O)cc2)CC2c3cc(O)c(O)cc3CCC21","1"
"CC(C)NC(=O)N(C)CC1Oc2ccc(NC(=O)CCN3CCOCC3)cc2C(=O)N(C(C)CO)CC1C","0"
"CCn1cnc2c(=O)oc3ccc(S(=O)(=O)Nc4ccc(OC)cc4)cc3c21","0"
"Cc1cc(C)c(Cn2c(C(O)c3ccccc3)nc3ccccc32)c(C)c1","0"
"COc1cc(CNCc2cccc3ccccc23)cc(OC)c1","0"
"O=C(C1CCCN(S(=O)(=O)c2ccccc2)C1)N1CCCCCC1","0"
"Cc1ncoc1-c1nnc(SCCCNC2CCC3(c4ccc(C(F)(F)F)cc4F)CC23)n1C","1"
"O=C(Nc1ccccc1C(=O)O)c1cccc(F)c1","0"
"O=C(NC1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1)c1cccs1","1"
"CCN(C(=O)COC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)C1C=S(O)(O)=CC1","0"
"COc1ccc(CCNC(=O)C2COc3ccccc3C2)cc1OC","0"
"CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1","1"
"CCCCNc1ccc2oc(-c3ccc(OC)cc3)c(-c3ccc(OC)c(F)c3)c2c1","0"
"COc1ccc(C(=O)Nc2cccnc2)cc1OC","0"
"CCCN(CCC)C1CCc2[nH]ncc2C1","1"
"c1ccc(CN2CCC(n3nnc(-c4ccccc4)n3)CC2)cc1","1"
"CCC1(C)Cc2ccccc2-c2[nH]nc(O)c21","0"
"CCC1CCCCN1CCCNC(=O)Cn1cnc2sc(C)c(S(=O)(=O)N3CCC(C)CC3)c2c1=O","0"
"Cc1ccc(CNC(=O)C2CC3Cn4c(nc5cc6ccccc6cc54)C3N2C)o1","0"
"CC(NC(=O)c1cc2c(cc1Cl)N1CCCCCC1=NS2(=O)=O)c1ccc(S(N)(=O)=O)cc1","0"
"O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1C(F)(F)F","0"
"COc1ccc(NS(=O)(=O)c2ccc(C(=O)N3CCN(Cc4ccccc4)CC3)cc2)cc1","0"
"CCOc1ccc(NC(=O)CC2C(=O)N(c3cccc(C)c3)C(=O)N2Cc2cccnc2)cc1","0"
"O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1","1"
"N#Cc1nc(-c2ccco2)oc1NCCN1CCOCC1","0"
"CC(C)c1ccc(S(=O)(=O)Nc2ccc(C34CC3CN(C)C4)cc2)cc1","1"
"CN(C)CCN(C(=O)c1ccc2c(c1)OCCO2)c1nc2c(Cl)cccc2s1","0"
"CCCN(CCCCN1CCN(c2ccccc2OC)CC1)Cc1ccc2ccccc2c1","1"
"O=C(C1CCCN1S(=O)(=O)c1ccc(Cl)cc1)N1CCN(c2ccccc2)CC1","0"
